text,boolean-src,pagination,pagination-href
"Says Austin trains are ""full"" at rush hour and ""packed"" for special events.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=319"
"The city of Richmond ""built the second richest team in the NFL a $14 million stadium.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=35"
"Under last year’s health care reform, ""a bunch of bureaucrats decide whether you get care, such as continuing on dialysis or cancer chemotherapy.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=465"
"Says the Congressional Budget Office said ""unemployment could top 9 percent in 2013""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=412"
"""Despite what you may have heard about Wisconsin’s finances, Wisconsin is on track to have a budget surplus this year.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=511"
"""Five percent of Americans pay over half the income taxes in this country. Forty percent of Americans pay no income taxes at all.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=656"
"""There’s a mosque inside of the Pentagon.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=561"
"Regulations on developers have thwarted construction on county-owned land in Milwaukee’s downtown Park East corridor.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=517"
"New federal projections estimate that the health care overhaul ""will cost $1.76 trillion over 10 years -- well above the $940 billion Democrats originally claimed.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=401"
"""A family of four can make up to $88,000 a year and still get a subsidy for health insurance"" under the new federal health care law.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=448"
"The addition of a 1 percent sales tax would cost a typical household in Hillsborough County approximately $12 a month.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=577"
"The Confederate battle flag at the South Carolina statehouse ""must fly at a height of 30 feet. Any changes -- taken down, or even at half-staff, if that can be done -- must be passed by a supermajority of the General Assembly.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=146"
"""Mitt Romney’s pledged to protect (oil companies') record profits – and their billions in special tax breaks, too.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=398"
"""Over half of the young people"" in medical, dental and law schools are women.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=249"
"Says ""51 percent of federal tax filers paid zero federal income tax.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=436"
"Says uncompensated health care costs absorbed by Texas hospitals are adding $1,800 a year to Texas private insurance rates.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=305"
"California will have the ""highest gas tax in the nation"" once its 12 cent gas tax hike goes into effect.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=3"
"""We're going to be looking at $8 billion a day that we're going to be pouring into foreign countries in order to import that make-up fuel that we're going to need to take the place of what we could have gotten out of the gulf.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=482"
"""Thanks to the Obama administration’s negotiations, Iran’s nuclear program will be under lock, key and camera 24 hours a day, 365 days a year.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=141"
"Says he ""tore down hundreds of abandoned homes that served as havens for crime and reduce(d) the value of our neighborhoods.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=97"
"""Jeb's policies in Florida helped lead to its almost total collapse.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=130"
"In the case of a catastrophic event, the Atlanta-area offices of the Centers for Disease Control and Prevention will self-destruct.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=527"
"""The legislation ... that Senator McCain supports would provide the authority for the federal government to surveille American citizens in their own country without any suspicion whatsoever that they're engaging in discussions with terrorists or about criminal activity.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=640"
"Women in the United States are paid about 70 percent of what men earn for the same work.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=288"
"On the Trans-Pacific Partnership.","http://static.politifact.com.s3.amazonaws.com/rulings/fom-fullFlop.png","","http://www.politifact.com/truth-o-meter/statements/?page=125"
"By releasing only basic tax information, former U.S. Congressman Nathan Deal is ""hiding more than he's disclosed"" about his business dealing with the state.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=556"
"""In the 513 days between Trayvon dying, and today’s verdict, 11,106 African-Americans have been murdered by other African-Americans.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlyfalse.png","","http://www.politifact.com/truth-o-meter/statements/?page=287"
"Says gubernatorial recall candidate Tom Barrett supported passage of Gov. Scott Walker’s bill stripping collective bargaining of state employees.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=398"
"Says Sen. Kay Hagan ""has missed half of the (Senate Armed Services) Committee's hearings in 2014.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=192"
"""U.S. Embassy Celebrates America’s Independence on June 4th in Order to Accommodate Muslims.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=148"
"Access for 12,000 women to use Planned Parenthood -- ""not for the right to choose,"" but for ""basic health care"" -- was ""taken away"" by Wisconsin Gov. Scott Walker and Lt. Gov. Rebecca Kleefisch.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=383"
"""I investigated Abramoff and people ended up in jail.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=639"
"Rick Perry thinks ""injecting 11- and 12-year-old girls with a controversial drug (the HPV vaccine), without a parent's consent, is a good idea.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=549"
"If the Supreme Court throws out the federal health care law, it ""would be an unprecedented, extraordinary step of overturning a law that was passed by a strong majority of a democratically elected Congress.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=399"
"""America has already taken in one-fourth of Mexico's entire population.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-pantsonfire.gif","","http://www.politifact.com/truth-o-meter/statements/?page=149"
"Says ""there are actually more people in poverty now than there were when we started"" the War on Poverty.","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=267"
"""Oil companies ...currently have 68-million acres that they're not using.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=629"
"House Bill 2301 never had a public hearing","http://static.politifact.com.s3.amazonaws.com/rulings/tom-mostlytrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=470"
"""28 percent of Kentuckians don’t have any online access.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=224"
"A recent drop in the unemployment rate is questionable because it was calculated ""over two days of the Thanksgiving week.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-false.png","","http://www.politifact.com/truth-o-meter/statements/?page=604"
"""Hollywood is #1 in Broward homicides in 2013. Thanks Chief Fernandez!""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-halftrue.png","","http://www.politifact.com/truth-o-meter/statements/?page=230"
"""Our rainy day fund has gone from 89 cents to $240 million.""","http://static.politifact.com.s3.amazonaws.com/rulings/tom-true.png","","http://www.politifact.com/truth-o-meter/statements/?page=397"
